"","tm1","tm2","tm3","tm4"
"5878",0,0,0,2.53366120936311
"5879",28.4935819823561,25.8329144910107,28.0882017344958,21.0406368506941
"5880",2.74378344414789,0,7.74075709093988,0
"5881",0,0,0,0
"5882",28.7520363578041,30.5042874949316,22.221927279529,22.6912099283679
"5883",37.1935089095603,28.2250484710615,17.6427512044214,26.2244762781088
"5884",0,0,0,0
"5885",15.8399980392651,13.3378555604263,19.2146452611983,10.1166756090173
"5886",0.314036692430268,0,0.189004751293932,0.279216424969055
"5887",0,0,0,5.06732241872623
"5888",51.1582848618542,75.3405290693069,75.0631480628597,76.118810956565
"5889",5.16780265232365,4.25501237468852,8.34216929600038,5.98172646421066
"5890",84.3620713688849,92.6212868974072,76.6549973033353,90.5527092359878
"5891",27.0750201017568,13.8598815700018,23.2649200722188,21.7559834423824
"5892",9.76313619461946,5.69890192127304,7.13328508924219,6.36368287433276
"5893",48.0402785484139,62.8392681188755,57.299709507086,33.7288092221883
"5894",0.358417147673679,0.265977743799482,0.443824341657676,0.123342533518691
"5895",4.89556858421133,11.5498478031288,7.82789506944953,8.25222487702508
"5896",27.3310724397611,39.3542205783952,20.9030561132774,26.7956854748986
"5897",0,0,0,0
"5898",7.12077131933618,5.48416610182796,6.54278277924681,3.86081708093427
"5899",19.4418974814621,20.8165687843602,16.076957035029,21.0638698174862
"5900",21.4108913205728,15.1005483983109,16.0328501570179,15.0503806880971
"5901",383.892719065073,426.576925353331,503.791928318037,546.289603335898
"5902",4.58740537630374,2.32435783045857,3.37318706011611,2.26009313858471
"5903",282.847489312392,328.007358351892,351.142243748064,366.688341293759
"5904",74.2214313394116,56.6477167458764,53.4125337002586,40.8472487357221
"5905",31.1936691560092,20.4638491233801,18.5376327601334,17.8498508971115
"5906",6.4415592857995,5.27693382700348,5.98618548366018,5.66760522832918
"5907",17.1789725534649,13.65028725958,14.6612655357521,12.8763329671633
"5908",24.1472897873699,19.9513850748421,18.5684342823879,23.4073442491197
"5909",1.01086758468606,1.28947631110987,0.87592777608004,0.466727064882679
"5910",0.899179967651461,1.80936170678497,2.13571450324309,3.43515115276947
"5911",4.6302671888095,1.64395833962179,4.15873621487979,2.71589670237995
"5912",55.4010742233265,62.088329462021,45.8589533567266,44.6355634330353
"5913",3.0356752999083,7.2685194521956,3.59588361316711,8.67913733420131
"5914",19.7330688104373,20.5474170189019,17.1625876915283,10.3009963309965
"5915",23.2575996648065,6.6172462891587,7.36130821393303,1.84808229388839
"5916",8.6664877949517,8.9731522378867,4.74805406626982,4.0595981365881
"5917",1.34782344624808,0.625567537471144,0.995886877196944,0.170392420512724
"5918",5.30464799201925,5.09390709083645,9.55922066150989,4.7415659775224
"5919",1.50050657101838,1.99494244434472,5.56366915911304,3.26604765269464
"5920",227.958008186246,183.662345984813,172.429313566549,206.829486478622
"5921",154.69826481168,171.038747682792,147.081896379572,193.572453996858
"5922",11.9985889176158,13.4989501006619,11.7658577123183,13.376543174771
"5923",3.44294881856673,6.1181775571917,5.17155505861508,5.70209407075082
"5924",0,0.485601157431689,0,0.610455685838021
"5925",74.3089119543192,65.7631417704202,65.3379606794485,60.3262640014474
"5926",0,1.33452921467289,0,0.979868975996785
"5927",27.6165825485895,11.0602601791578,15.8429176074068,24.1151728135473
"5928",0.228015244666029,1.61065054426993,1.40806015412295,0.91941722555836
"5929",8.87031360025892,7.23231263051592,10.1089339178484,10.3081832764499
"5930",14.6136292133964,23.5548550890432,24.6245823400189,35.5814161140994
"5931",2.65527430078828,2.33757859215284,0,0
"5932",2.8047564095734,2.68388653173103,3.49767542627654,0
"5933",7.36056876034882,5.90960131109982,5.3304614698089,2.8219220655182
